region,supplysector,subsector,stub.technology,year,capacity.factor
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2025,0.20456038475922672
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2025,0.21656780700590364
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2025,0.1778428889779914
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2025,0.20206956180795138
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2025,0.1699646765654352
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2025,0.19792414198994757
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2025,0.18601404795526993
USA,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.1700002373728509
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.2400089564459819
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.2381691227965763
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.2342102307915868
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.23253491495114875
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.23164340446977236
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.2097073200017165
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.11031362362853551
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.21363234500391107
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.1824743407540935
China,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.20390227501057262
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.14069163389661862
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.15570458860782918
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.1384478888994403
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.18660455402186782
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.09341988920764266
India,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.21025661103600843
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.1969998897612096
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.16075375076418486
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.2281676106341763
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.23266308828785331
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.22067573947476546
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.1106838989763156
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.23472447956011352
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.20661742934205138
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.20456038475922672
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.21656780700590364
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.1778428889779914
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.20206956180795138
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.1699646765654352
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.19792414198994757
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2030,0.18601404795526993
USA,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.1700002373728509
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.2400089564459819
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.2381691227965763
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.2342102307915868
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.23253491495114875
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.23164340446977236
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.2097073200017165
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.11031362362853551
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.21363234500391107
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.1824743407540935
China,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.20390227501057262
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.14069163389661862
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.15570458860782918
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.1384478888994403
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.18660455402186782
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.09341988920764266
India,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.21025661103600843
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.1969998897612096
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.16075375076418486
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.2281676106341763
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.23266308828785331
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.22067573947476546
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.1106838989763156
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.23472447956011352
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.20661742934205138
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.20456038475922672
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.21656780700590364
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.1778428889779914
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.20206956180795138
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.1699646765654352
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.19792414198994757
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2035,0.18601404795526993
USA,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.1700002373728509
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.2400089564459819
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.2381691227965763
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.2342102307915868
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.23253491495114875
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.23164340446977236
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.2097073200017165
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.11031362362853551
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.21363234500391107
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.1824743407540935
China,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.20390227501057262
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.14069163389661862
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.15570458860782918
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.1384478888994403
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.18660455402186782
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.09341988920764266
India,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.21025661103600843
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.1969998897612096
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.16075375076418486
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.2281676106341763
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.23266308828785331
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.22067573947476546
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.1106838989763156
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.23472447956011352
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.20661742934205138
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.20456038475922672
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.21656780700590364
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.1778428889779914
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.20206956180795138
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.1699646765654352
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.19792414198994757
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2040,0.18601404795526993
USA,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.1700002373728509
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.2400089564459819
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.2381691227965763
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.2342102307915868
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.23253491495114875
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.23164340446977236
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.2097073200017165
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.11031362362853551
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.21363234500391107
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.1824743407540935
China,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.20390227501057262
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.14069163389661862
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.15570458860782918
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.1384478888994403
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.18660455402186782
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.09341988920764266
India,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.21025661103600843
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.1969998897612096
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.16075375076418486
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.2281676106341763
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.23266308828785331
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.22067573947476546
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.1106838989763156
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.23472447956011352
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.20661742934205138
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.20456038475922672
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.21656780700590364
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.1778428889779914
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.20206956180795138
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.1699646765654352
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.19792414198994757
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2045,0.18601404795526993
USA,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.1700002373728509
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.2400089564459819
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.2381691227965763
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.2342102307915868
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.23253491495114875
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.23164340446977236
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.2097073200017165
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.11031362362853551
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.21363234500391107
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.1824743407540935
China,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.20390227501057262
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.14069163389661862
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.15570458860782918
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.1384478888994403
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.18660455402186782
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.09341988920764266
India,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.21025661103600843
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.1969998897612096
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.16075375076418486
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.2281676106341763
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.23266308828785331
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.22067573947476546
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.1106838989763156
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.23472447956011352
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.20661742934205138
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.20456038475922672
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.21656780700590364
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.1778428889779914
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.20206956180795138
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.1699646765654352
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.19792414198994757
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2050,0.18601404795526993
USA,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.1700002373728509
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.2400089564459819
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.2381691227965763
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.2342102307915868
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.23253491495114875
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.23164340446977236
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.2097073200017165
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.11031362362853551
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.21363234500391107
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.1824743407540935
China,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.20390227501057262
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.14069163389661862
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.15570458860782918
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.1384478888994403
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.18660455402186782
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.09341988920764266
India,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.21025661103600843
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.1969998897612096
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.16075375076418486
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.2281676106341763
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.23266308828785331
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.22067573947476546
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.1106838989763156
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.23472447956011352
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.20661742934205138
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.20456038475922672
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.21656780700590364
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.1778428889779914
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.20206956180795138
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.1699646765654352
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.19792414198994757
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2055,0.18601404795526993
USA,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.1700002373728509
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.2400089564459819
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.2381691227965763
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.2342102307915868
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.23253491495114875
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.23164340446977236
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.2097073200017165
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.11031362362853551
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.21363234500391107
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.1824743407540935
China,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.20390227501057262
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.14069163389661862
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.15570458860782918
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.1384478888994403
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.18660455402186782
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.09341988920764266
India,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.21025661103600843
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.1969998897612096
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.16075375076418486
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.2281676106341763
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.23266308828785331
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.22067573947476546
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.1106838989763156
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.23472447956011352
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.20661742934205138
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.20456038475922672
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.21656780700590364
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.1778428889779914
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.20206956180795138
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.1699646765654352
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.19792414198994757
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2060,0.18601404795526993
USA,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.1700002373728509
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.2400089564459819
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.2381691227965763
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.2342102307915868
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.23253491495114875
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.23164340446977236
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.2097073200017165
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.11031362362853551
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.21363234500391107
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.1824743407540935
China,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.20390227501057262
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.14069163389661862
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.15570458860782918
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.1384478888994403
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.18660455402186782
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.09341988920764266
India,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.21025661103600843
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.1969998897612096
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.16075375076418486
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.2281676106341763
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.23266308828785331
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.22067573947476546
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.1106838989763156
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.23472447956011352
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.20661742934205138
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.20456038475922672
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.21656780700590364
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.1778428889779914
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.20206956180795138
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.1699646765654352
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.19792414198994757
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2065,0.18601404795526993
USA,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.1700002373728509
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.2400089564459819
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.2381691227965763
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.2342102307915868
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.23253491495114875
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.23164340446977236
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.2097073200017165
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.11031362362853551
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.21363234500391107
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.1824743407540935
China,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.20390227501057262
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2070,0.14069163389661862
